NO,NAMA PPIU,NOMOR SK,KONTAK & ALAMAT,CABANG,
361,"PT. AMANAH WISATA INSANI
Akreditasi: C
Tgl Akreditasi: 27-11-2020
Lembaga Akreditasi: PT. TIRTA MURNI SERTIFIKASI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.481 TAHUN 2020 (NOMOR 701 TAHUN 2017.29081
TGL SK: 06-12-2020
DIREKTUR: WAHYU HARYADI","RUKO D'MANSION NO. A05, JATINEGARA INDAH, JL. DR. KRT RADJIMAN WIDYODININGRAT, KELURAHAN JATINEGARA, KECAMATAN CAKUNG, JAKARTA TIMUR, DAERAH KHUSUS IBUKOTA JAKARTA TELEPON : 02122461894 EMAIL : AWINA.TOURSNTRAVEL@GMAIL.COM",0,Detail
362,"PT. AMANAH WISATA SUCI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","23012300079260002
TGL SK: 24-05-2023
DIREKTUR: SRI NENA MAESAROH","KOMPLEK CINGCIN PERMATA INDAH BLOK H-141 RT-RW: 008-018, KELURAHAN CINGCIN, KECAMATAN SOREANG, KAB. BANDUNG, JAWA BARAT. TELEPON: 085220544655 EMAIL: PT.AMANAHWISATASUCI@GMAIL.COM",0,Detail
363,"PT. AMANAH WISATA UTAMA
Akreditasi: B
Tgl Akreditasi: 27-11-2023
Lembaga Akreditasi: PT. IRQA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.320 TAHUN 2020
TGL SK: 24-09-2020
DIREKTUR: UMAR CHOTOB",BLOK 4 AL ANWARIYAH RT 001 RW 004 DESA TEGALGUBUG LOR KECAMATAN ARJAWINANGUN KAB CIREBON PROVINSI JAWA BARAT TELP. 02318861713 EMAIL: TOURANDTRAVELAWU250@GMAIL.COM,0,Detail
364,"PT. AMANI MITRA UTAMA
Akreditasi: B
Tgl Akreditasi: 10-03-2021
Lembaga Akreditasi: PT. Inti Multima Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.270 TAHUN 2021
TGL SK: 22-04-2021
DIREKTUR: DRS. AMIR ZAMAN, S. SOS","RUKO KEBANTENAN, JL. WIBAWA MUKTI2 NO. 26A RT. 008/008 KEL. JATIASIH KEC. JATIASIH KOTA BEKASI JAWA BARAT TELP. 02182415279, 82429614 EMAIL: AMITATOUR@GMAIL.COM",0,Detail
365,"PT. AMANINA MADANI NUSANTARA
Akreditasi: A
Tgl Akreditasi: 12-01-2024
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.182 TAHUN 2021
TGL SK: 01-04-2021
DIREKTUR: SULASIH",JALAN A. W SYAHRANIE RT 04 RW 01 KELURAHAN TELUK LINGGA KECAMATAN SANGATTA UTARA KABUPATEN KUTAI TIMUR PROVINSI KALIMANTAN TIMUR TELEPON : 05492029217 EMAIL : TOUR.AMANINA@GMAIL.COM,0,Detail
366,"PT. AMANTUBILLAHI KARYA BAROKAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","08022200332870003
TGL SK: 23-12-2023
DIREKTUR: ZAMRONI TAUFIK","JL. LINGKAR SELATAN KOMPLEK RUKO NO.R.3, PERUMAHAN LINGKAR HARMONY RT-RW: 000-000, KELURAHAN PAGUTAN, KECAMATAN MATARAM, KOTA MATARAM, NUSA TENGGARA BARAT. TELEPON : 081907087999 EMAIL : AMT.LOMBOK2022@GMAIL.COM",0,Detail
367,"PT. AMANU
Akreditasi: A
Tgl Akreditasi: 15-09-2020
Lembaga Akreditasi: PT. BHAKTI MANDIRI WISATA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.117 TAHUN 2021 (NOMOR U.555 TAHUN 2020)
TGL SK: 25-02-2021
DIREKTUR: NUR AZIZAH RIZKI KURNIA WARDANI","PURWONEGARAN RT 02 RW 06, SRIWEDARI, LAWEYAN, SURAKARTA, JAWA TENGAH TELP. 0271739582 EMAIL: IZZAHZAMZAMSAKINAH@GMAIL.COM",2,Detail
368,"PT. AMAR MADANI MASYHUR
Akreditasi: A
Tgl Akreditasi: 20-12-2023
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.378 TAHUN 2021
TGL SK: 02-08-2021
DIREKTUR: YUZAIDI, M. TH","JL. PELAJAR TIMUR GG. KELAPA NO. 3, KEL. BINJAI, KEC. MEDAN DENAI KOTA MEDAN, SUMATERA UTARA KODE POS 20228 TELP. 06142902240 EMAIL: TRAVELAMARMADANIMASYHUR@GMAIL.COM",0,Detail
369,"PT. AMARA GLOBAL WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","12330007306570001
TGL SK: 05-09-2022
DIREKTUR: AFRAH","JL. MATRAMAN RAYA NO.1 RT-RW: 2-1, KELURAHAN KEBON MANGGIS, KECAMATAN MATRAMAN, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA EMAIL : AMARAGLOBALWISATA@GMAIL.COM TELP : 087771200250",0,Detail
370,"PT. AMARA TOURS & TRAVEL
Akreditasi: B
Tgl Akreditasi: 26-04-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR U.4 TAHUN 2023 (NOMOR 536 TAHUN 2019)
TGL SK: 07-03-2023
DIREKTUR: PONCO SAMPURNO","Ruko VILLA RIZKY ILHAMI 2, CLUSTER MINA BLOK RC .5, KELURAHAN PENGASINAN, KECAMATAN SAWANGAN KOTA DEPOK, PROVINSI JAWA BARAT, KODE POS : 16511 TELP. (0251) 841 3589, EMAIL: AMARAUMROH@GMAIL.COM",0,Detail
371,"PT. AMARCY TRAVELINDO
Akreditasi: A
Tgl Akreditasi: 23-06-2021
Lembaga Akreditasi: PT. Ekualindo Artha Sinergi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.341 TAHUN 2020 (NOMOR 379 TAHUN 2018)
TGL SK: 17-10-2020
DIREKTUR: DENIH, S. PD",GRAHA FADILAH LANTAI 2 JL. BSD BINTARO NO. 5 KEL. PARIGI KEC. PONDOK AREN KOTA TANGERANG SELATAN PROVINSI BANTEN TELP. 02122929207 EMAIL: AMARCYTRAVELINDOPT@GMAIL.COM,1,Detail
372,"PT. AMARINA TOUR DAN TRAVEL
Akreditasi: B
Tgl Akreditasi: 04-11-2024
Lembaga Akreditasi: PT MUTU AGUNG LESTARI
STATUS DAFTAR HITAM: TIDAK","02200017913920003 (NOMOR U.36 TAHUN 2021)
TGL SK: 19-11-2024
DIREKTUR: MUHAMMAD HARSYA BACHTIAR, LC","KOMPLEKS PLAZA ALAUDDIN SOHO NOMOR 3 JALAN SULTAN ALAUDDIN RT/RW: 000/000, KELURAHAN GUNUNG SARI, KECAMATAN RAPPOCINI, KOTA MAKASSAR, SULAWESI SELATAN TELP. 082195599828 EMAIL: AMARINAHIKMAH@GMAIL.COM",0,Detail
373,"PT. AMASYA DUNIA SAFARINDO
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91203075410090003
TGL SK: 23-12-2023
DIREKTUR: DINI APRIANTI","GRAND DEPOK CITY SEKTOR MELATI BLOK B1 NOMOR 14 RT-RW: 001-005, KELURAHAN JATIMULYA, KECAMATAN CILODONG, KOTA DEPOK, JAWA BARAT. TELEPON : 085883433150 EMAIL : AMASYADUNIA@GMAIL.COM",0,Detail
374,"PT. AMAYYA LINTAS AMANI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","24022200269410004
TGL SK: 25-01-2024
DIREKTUR: UTAMI WIDYANTI SETIARINI, S.PSI","JALAN LODAYA NOMOR 11A RT-RW: 001-001, KELURAHAN MALABAR, KECAMATAN LENGKONG, KOTA BANDUNG, JAWA BARAT. TELEPON : 02287356325 EMAIL : AMAYYATOUR@GMAIL.COM",0,Detail
375,"PT. AMBASSADOR TOUR & TRAVEL
Akreditasi: B
Tgl Akreditasi: 26-12-2019
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR U.68 TAHUN 2020
TGL SK: 31-03-2020
DIREKTUR: AGAH SUMPENA",JL. RE. MARTADINATA NO. 78 RT. 01/005 KEL. KEBON JATI KEC. CIKOLE KOTA SUKABUMI PROVINSI JAWA BARAT TELP. 0266217649 EMAIL : AMBASSADOR.DOKUMEN@GMAIL.COM,4,Detail
376,"PT. AMEERA FALAH INDAH
Akreditasi: A
Tgl Akreditasi: 16-11-2020
Lembaga Akreditasi: PT. SUCOFINDO (PERSERO) SBU SERTIFIKASI & ECO FRAMEWORK
STATUS DAFTAR HITAM: TIDAK","NOMOR U.120 TAHUN 2022
TGL SK: 15-06-2020
DIREKTUR: Abdul Kadir","Kelapa Gading Trade Center Jl. Boulevard Barat Raya Blok Db1 No.8-11 Kelapa Gading Jakarta Utara. 14240. 08122399541 , ameerafalahindahtour@gmail.com",0,Detail
377,"PT. AMEERA HATI MULIA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","NOMOR U.432 TAHUN 2021
TGL SK: 29-07-2021
DIREKTUR: AMIR BASTARI","JL. TENTARA PELAJAR, MADOH RT 01 RW07 BOLON, COLOMADU, KARANGANYAR, JAWA TENGAH.TELP.02717892390 EMAIL : AMEERAHATI64@GMAIL.COM",0,Detail
378,"PT. AMEERA MEKKAH TRAVEL
Akreditasi: A
Tgl Akreditasi: 17-11-2020
Lembaga Akreditasi: PT. EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.536 TAHUN 2020
TGL SK: 06-12-2020
DIREKTUR: NENY AMALINA","JL. GAGAK HITAM NO. 112 RT. RW. KEL. TANJUNG REJO KEC. MEDAN SUNGGAL, MEDAN, SUMATERA UTARA TELP. 06142562297 EMAIL: AMEERAHMEKKAH@GMAIL.COM",1,Detail
379,"PT. AMELLA INDAH WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","27052300062830002
TGL SK: 16-11-2023
DIREKTUR: H. HOSNAN KASMAN","JL.RAYA KLAMPIS BANGKALAN RT-RW: 000-000, KELURAHAN BULUKAGUNG, KECAMATAN KLAMPIS, KAB. BANGKALAN, JAWA TIMUR. TELEPON : +62 853-3400-0811 EMAIL : AMELLAINDAHWISATA@GMAIL.COM",0,Detail
380,"PT. AMICALE LIFESTYLE INTERNATIONAL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02203021828050005
TGL SK: 29-07-2023
DIREKTUR: HARISH ADRIAN RIYANTO","GEDUNG ARVA CIKINI JALAN CIKINI RAYA NO.60 FMGN RT-RW: 014-005, KELURAHAN GONDANGDIA, KECAMATAN MENTENG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA. TELEPON : 08111399996 EMAIL : TICKET@AMICALESTAY.COM",0,Detail
381,"PT. AMIEN WISATA MANDIRI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","10112201683240002
TGL SK: 08-09-2023
DIREKTUR: H. MUH. AMIN MAJID","JL. TARAKAN NO. 86 RT-RW: 000-000, KELURAHAN MALIMONGAN TUA, KECAMATAN WAJO, KOTA MAKASSAR, SULAWESI SELATAN. TELEPON : 082211286486 EMAIL : ARDI1095768@GMAIL.COM",0,Detail
382,"PT. AMIJAYA PRAKASA
Akreditasi: C
Tgl Akreditasi: 26-04-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 532 TAHUN 2019
TGL SK: 25-06-2019
DIREKTUR: SYAIFUDIN ALAMSYAH","RASUNA OFFICE PARK UNIT BO-02, JL. HR RASUNA SAID KUNINGAN, KEL. MENTENG ATAS, KEC. SETIA BUDI, KOTA ADMINISTRASI JAKARTA SELATAN, DKI JAKARTA, TELP. (021) 83704618, FAX. (021) 83704606 EMAIL: AUTAMARAS2 @GMAIL.COM",2,Detail
383,"PT. AMILA SURYA IFTITAH TOUR
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","13042200530260002
TGL SK: 27-09-2023
DIREKTUR: Hj. RUSTI","JL. TURATEA NO. 10 RT-RW: 006-005, KELURAHAN BONTO DURI, KECAMATAN TAMALATE, KOTA MAKASSAR, SULAWESI SELATAN. TELEPON : 081250333406 EMAIL : ASIHTOUR9@GMAIL.COM",0,Detail
384,"PT. AMINAH
Akreditasi: A
Tgl Akreditasi: 28-12-2023
Lembaga Akreditasi: PT SERTIFIKASI COHESPA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.553 TAHUN 2020 (NOMOR 927 TAHUN 2019)
TGL SK: 31-12-2020
DIREKTUR: DRS. H. AMIRUL MU'AFI, M.PD",JL. RAYA WIGUNA TIMUR 48-A SURABAYA PROVINSI JAWA TIMUR TELP. 03187854771 EMAIL: AMINAH_A54@YAHOO.COM,0,Detail
385,"PT. AMINAH ZHAFER TRAVELINDO WISATA
Akreditasi: B
Tgl Akreditasi: 04-11-2023
Lembaga Akreditasi: PT Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.235 TAHUN 2020
TGL SK: 21-08-2020
DIREKTUR: FADHIL","JALAN RAYA PASAR MINGGU KM 18 NO 1 B, KEL. KALIBATA, KEC. PANCORAN, KOTA ADM. JAKARTA SELATAN, PROV. DAERAH KHUSUS IBUKOTA JAKARTA TELP. 02121789796 EMAIL: AZHAWISATA@GMAIL.COM",0,Detail
386,"PT. AMIR ALIYA AMALIA
Akreditasi: B
Tgl Akreditasi: 15-09-2020
Lembaga Akreditasi: PT. BHAKTI MANDIRI WISATA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.369 TAHUN 2020
TGL SK: 17-10-2020
DIREKTUR: FARID AMIR ABDAT","JLN. KAPTEN MULYADI 282 RT 01 / RW 011 KELURAHAN PASARKLIWON, KECAMATAN PASARKLIWON SURAKARTA PROVINSI JAWA TENGAH TELP: 0271630374 EMAIL: AMALIA_TOUR@YAHOO.CO.ID",0,Detail
387,"PT. AMIRA INDO WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","25122200030120004
TGL SK: 19-04-2024
DIREKTUR: NURQAIMA","JL. CACING RAYA JAKARTA GARDEN CITY ALAMANDA NO. 622 RT-RW: 009-014, KELURAHAN CAKUNG TIMUR, KECAMATAN CAKUNG, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA.",0,Detail
388,"PT. AMIRA WISATA MANDIRI
Akreditasi: C
Tgl Akreditasi: 23-03-2016
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR U.358 TAHUN 2020
TGL SK: 17-10-2020
DIREKTUR: H. UWES QORNI, SS, M.PD",JL. SOEKARNO HATTA NO. 590 RUKO MIM BLOK J-21 RT. 004 RW. 011 KELURAHAN SEKEJATI KECAMATAN BUAHBATU KOTA BANDUNG TELP: 0227537620 EMAIL: AMIRATOUR@YAHOO.COM,0,Detail
389,"PT. AMIRAH INDONESIA TOUR
Akreditasi: A
Tgl Akreditasi: 12-12-2020
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR U.45 TAHUN 2020
TGL SK: 31-03-2020
DIREKTUR: H. SYAMSUL BAHRI NASUTION, SH","JL. BRIG. RAJAMIN PURBA, SH NO. 105B, RT / RW : 005/002, KELURAHAN BUKIT SOFA, KECAMATAN SIANTAR SITALASARI, KOTA PEMATANGSIANTAR, PROVINSI SUMATERA UTARA TELEPON : (0622) 5894213 EMAIL : AMIRAHINDONESIA12@GMAIL.COM",1,Detail
390,"PT. AMIRI TOUR TRAVEL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","05062301093390005
TGL SK: 16-11-2023
DIREKTUR: FERDY HUSIN","JALAN MOCH. KAHFI II NOMOR 48 D RT-RW: 007-001, KELURAHAN CIPEDAK, KECAMATAN JAGAKARSA, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA. TELEPON : 0811842000 EMAIL : AMIRITOURTRAVEL@GMAIL.COM",0,Detail
391,"PT. AMIRUL INSANI
Akreditasi: B
Tgl Akreditasi: 29-06-2020
Lembaga Akreditasi: PT. INTI MULTIMA SERTIFIKASI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.197 TAHUN 2020
TGL SK: 15-07-2020
DIREKTUR: MARYAM TAMOREKA, S.KOM","KARAWANG GREEN VILLAGE, DESA SUKALUYU, KEC. TELUKJAMBE TIMUR, KAB. KARAWANG, JAWA BARAT, TELP. (0267) 8406517, EMAIL:AMIRUL_INSANI@YAHOO.COM",0,Detail
392,"PT. AMISYA MUBAROKAH DAULY
Akreditasi: B
Tgl Akreditasi: 16-05-2023
Lembaga Akreditasi: PT. Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.179 TAHUN 2020 (NOMOR 388 TAHUN 2017)
TGL SK: 13-07-2020
DIREKTUR: H. ANDRI SUPRIYANTO LC","JL. CIPARAY LOGAM RUKO NUANSA ESTATE BLOK S1 DAN S2, KEL. KUJANGSARI KEC. BANDUNG KIDUL KOTA. BANDUNG PROVINSI JAWA BARAT TELP. 02287502436 EMAIL: AMISYATOURS@YAHOO.COM",0,Detail
393,"PT. AMJAD HELMY WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","81200122118250002
TGL SK: 27-02-2024
DIREKTUR: H. ATIK FIKRI ILYAS","BLOK AHAD RT-RW: 001-001, KELURAHAN BANTARWARU, KECAMATAN LIGUNG, KAB. MAJALENGKA, JAWA BARAT. TELEPO ; 081221388033 EMAIL ; AMJADHELMYWISATA@GMAIL.COM",0,Detail
394,"PT. AMMARA MULIA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","12012400252950001
TGL SK: 24-02-2024
DIREKTUR: HELWA AMBADAR","JL KENANGA 1 KAV. PERMATA KALISARI BLOK C 12 RT 007-002 RT-RW: 007-002, KELURAHAN KALISARI, KECAMATAN PASAR REBO, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA. TELEPON : 085795261000 EMAIL : AMMARAWISATA01@GMAIL.COM",0,Detail
395,"PT. AMSA NUR INDAH MANDIRI
Akreditasi: A
Tgl Akreditasi: 02-09-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 1031 TAHUN 2019
TGL SK: 25-11-2019
DIREKTUR: M. AMINULLAH TSAMUD","JL. PRAMUKA RAYA NO. 390A, RT. 004 RW. 003, KEL. PASEBAN, KEC. SENEN, KOTA ADMINISTRASI JAKARTA PUSAT, DKI JAKARTA, TELP. (021) 3154202, 31903047, FAX. (021) 31902879, EMAIL: AMSATOUR@YAHOO.COM",0,Detail
396,"PT. AMSYAR HASANAH WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","27052200476140002 (2705220047614)
TGL SK: 13-02-2024
DIREKTUR: SUHELMI","JL. KARYA WISATA KOMPLEK JCITY SQUARE C5-C6 RT/RW: 000/000, KELURAHAN PANGKALAN MANSUR, KECAMATAN MEDAN JOHOR, KOTA MEDAN, SUMATERA UTARA TELEPON : 06142788811 EMAIL : UMRAHHAJJ.AMSYARHASANAHWISATA@GMAIL.COM",0,Detail
397,"PT. AMWAJ TOUR DAN TRAVEL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","11112201627890006
TGL SK: 20-11-2024
DIREKTUR: BISYIR ABDULLAH ALKATIRI","RUKO CIBUBUR COUNTRY BLOK RBOK 16 JL. CIBUBUR COUNTRY BOULEVARD KEL. CIKEAS UDIK KEC. GUNUNG PUTRI KAB. BOGOR JAWA BARAT 16966 RT-RW: 000-000, KELURAHAN CIKEAS UDIK, KECAMATAN GUNUNG PUTRI, KAB. BOGOR, JAWA BARAT. TELEPON ; 02122920613 EMAIL ; AMWAJTOURDANTRAVEL@GMAIL.COM",0,Detail
398,"PT. AN CIPTA WISATA
Akreditasi: B
Tgl Akreditasi: 27-02-2017
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 833 TAHUN 2017
TGL SK: 03-10-2017
DIREKTUR: IDA HASTUTI","RUKO GRAND CENTRO BLOK A-12 LANTAI 1 JL. KODAM BINTARO RT/RW. 005/003 KEL. PESANGGRAHAN KEC. PESANGGRAHAN KOTA ADM. JAKARTA SELATAN, DKI JAKARTA (021) 22733195. (021) 22733196",1,Detail
399,"PT. AN NAMIROH TRAVELINDO
Akreditasi: B
Tgl Akreditasi: 06-08-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 949 TAHUN 2019
TGL SK: 19-10-2019
DIREKTUR: BAGOES AWALUDDIN IRFANSYAH","JL. GAJAH MADA RT. 10, RW. 03, DESA MENANGGAL, KEC. MOJOSARI, KAB. MOJOKERTO, PROVINSI JAWA TIMUR, TELP. (0321) 595145, EMAIL: INFO@NAMIROH.COM",7,Detail
400,"PT. AN NUR MAARIF
Akreditasi: B
Tgl Akreditasi: 21-11-2019
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR U.425 TAHUN 2020
TGL SK: 08-11-2020
DIREKTUR: BUNYAMIN M. YAPID","JL. GANGGAWA LK I MAJJELLING WATTANG, KEC. MARITENGAE, KAB. SIDENRENG RAPPANG, SULAWESI SELATAN,TELP. (0421) 91689, 3590197,EMAIL: ANNURMAARIF@GMAIL.COM",14,Detail
401,"PT. AN-NABA INTERNATIONAL
Akreditasi: A
Tgl Akreditasi: 26-11-2021
Lembaga Akreditasi: PT. Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.40 TAHUN 2022 (NOMOR 672 TAHUN 2018)
TGL SK: 24-04-2022
DIREKTUR: ANDI AHMAD BAHARUDIN SYAH","MT HARYONO SQUAREE.1-1, JL. OTISTA NO. 390, RT-RW. 006-012, KEL. BIDARA CINA, KEC. JATINEGARA, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA, TELP. (021) 29067285, 29067286, FAX. (021) 29067286, EMAIL: AN_NABA09@YAHOO.COM",4,Detail
402,"PT. AN-NABAWI MITRA UTAMA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","18012200320840001
TGL SK: 06-03-2023
DIREKTUR: ASEP ZAKARIA","JALAN GUNTUR MELATI NO. 15 RT-RW: 003-009, KELURAHAN HAURPANGGUNG, KECAMATAN TAROGONG KIDUL, KAB. GARUT, JAWA BARAT. TELEPON : 081313991447. EMAIL : ANNABAWIMITRAUTAMA@GMAIL.COM",0,Detail
403,"PT. ANAMONA TOUR & TRAVEL
Akreditasi: B
Tgl Akreditasi: 26-07-2018
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 686 TAHUN 2018
TGL SK: 19-11-2018
DIREKTUR: MUHAMMAD ASKAR","JL. INSPEKSI SALURAN KALIMALANG NO. 4D, RT/RW. 004/004, KEL. PONDOK BAMBU, KEC. DUREN SAWIT, KOTA ADM. KOTA JAKARTA TIMUR, DKI JAKARTA TELP. (021) 29622387, FAX. (021) 86116118 EMAIL: ANAMONATOUR_2011@YAHOO.COM",1,Detail
404,"PT. ANANDA DAR AL HAROMAIN
Akreditasi: B
Tgl Akreditasi: 22-06-2018
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 478 TAHUN 2018
TGL SK: 25-07-2018
DIREKTUR: FADLI ANANDA","JL. ANDI DJEMMA NO. 63 (LANTAI 8 RSIA ANANDA), KEL. BANTA-BANTAENG, KEC. RAPPOCINI, KOTA MAKASSAR, SULAWESI SELATAN TELP. (0411) 853694, EMAIL : ANANDA.UMRAHHAJ@YAHOO.CO.ID",0,Detail
405,"PT. ANANDA LABAIK KAKBAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91200012522230002
TGL SK: 08-09-2023
DIREKTUR: ASRAN TANJUNG","JL. S PARMAN NO 252 BO.2A RT-RW: 04-06, KELURAHAN ULAK KARANG UTARA, KECAMATAN PADANG UTARA, KOTA PADANG, SUMATERA BARAT. TELEPON : 08116640789 EMAIL : ANANDALABAIK@GMAIL.COM",0,Detail
406,"PT. ANANDA NURUL HAROMAIN
Akreditasi: B
Tgl Akreditasi: 29-03-2019
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR 542 TAHUN 2019
TGL SK: 26-06-2019
DIREKTUR: HJ. RAHMAH","JL. LANDAK BARU LR. 6 NO. 10, KEL. BANTA BANTAENG, KEC. RAPPOCINI, KOTA MAKASSAR, SULAWESI SELATAN TELP. (0411) 830125 FAX. (0411) 853694 EMAIL: ANANDA.UMRAHHAJ@YAHOO.CO.ID",0,Detail
407,"PT. ANASTA PRATAMA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","08082301327830002
TGL SK: 09-10-2024
DIREKTUR: SYAUGI RUSJDI","JL. DEWI SARTIKA RAYA NO. 352B RT.004 RW.04 RT-RW: 000-000, KELURAHAN CAWANG, KECAMATAN KRAMATJATI, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA. TELEPON : 08179888195 EMAIL : MANHAL.ANASTA@GMAIL.COM",0,Detail
408,"PT. ANBIYA CITRA WISATA
Akreditasi: A
Tgl Akreditasi: 12-09-2023
Lembaga Akreditasi: PT. EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.81 TAHUN 2021
TGL SK: 09-02-2021
DIREKTUR: HJ. ENDANG RETNO SUWARYANI",ALAMAT : JALAN RAYA CIBUBUR RUKO KRANGGAN PERMAI CIBUBUR BLOK A NO. 23 RT. 002 RW. 016 KELURAHAN. JATISAMPURNA KECAMATAN. JATISAMPURNA KOTA BEKASI JAWA BARAT TELEPON : 02184301175 EMAIL : ANBIYATOUR@GMAIL.COM,0,Detail
409,"PT. ANBIYAA ALIFQA ABADI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","10102200021790002
TGL SK: 25-11-2022
DIREKTUR: SYALBIAH S.","JL. RACING CENTER GARDENIA G1 RT-RW: 000-001, KELURAHAN KARAMPUANG, KECAMATAN PANAKKUKANG, KOTA MAKASSAR, SULAWESI SELATAN BHIASYAF@GMAIL.COM 081342144434",0,Detail
410,"PT. ANDALAN DIGDAYA MADANI
Akreditasi: A
Tgl Akreditasi: 09-01-2024
Lembaga Akreditasi: PT SERTIFIKASI COHESPA INDONESIA
STATUS DAFTAR HITAM: TIDAK","91202036828680002
TGL SK: 19-10-2022
DIREKTUR: MUDIANSYAH FACHRI AGUSSAPUTRA","RUKO HARAPAN INDAH 2 BLOK HO-1 NOMOR 59 RT-RW: 000-000, KELURAHAN PUSAKA RAKYAT, KECAMATAN TARUMAJAYA, KAB. BEKASI, JAWA BARAT TELP. 0218884802 EMAIL: ANDALANDIGDAYA@GMAIL.COM",0,Detail
